TYPE,NAME,SGO_FORMAT,SPORT_ID,LEAGUE_ID,LEAGUE_NAME,SGO_SPORT_KEY,HAS_LOGO,CURRENT_PATH,PREFERRED_FILE_NAME,PREFERRED_FILE_PATH,STATUS
TEAM,T. Teixeira,T. Teixeira,UFC,UFC,UFC,ufc,NO,NONE,t-teixeira.gif,ufc/ufc/t-teixeira.gif,❌ MISSING
TEAM,T. Tuivasa,T. Tuivasa,UFC,UFC,UFC,ufc,NO,NONE,t-tuivasa.gif,ufc/ufc/t-tuivasa.gif,❌ MISSING
TEAM,U. Nurmagomedov,U. Nurmagomedov,UFC,UFC,UFC,ufc,NO,NONE,u-nurmagomedov.gif,ufc/ufc/u-nurmagomedov.gif,❌ MISSING
TEAM,W. Cortes-Acosta,W. Cortes-Acosta,UFC,UFC,UFC,ufc,NO,NONE,w-cortes-acosta.gif,ufc/ufc/w-cortes-acosta.gif,❌ MISSING
LEAGUE,Bundesliga,BUNDESLIGA,SOCCER,BUNDESLIGA,Bundesliga,bundesliga,YES,soccer/germany-bundesliga/bundesliga.gif,bundesliga.gif,soccer/germany-bundesliga/bundesliga.gif,✅ Logo exists
LEAGUE,NBA,NBA,BASKETBALL,NBA,NBA,nba,YES,basketball/nba.gif,nba.gif,basketball/nba/nba.gif,✅ Logo exists
LEAGUE,NCAA Basketball,NCAAB,BASKETBALL,NCAAB,NCAA Basketball,ncaab,YES,college/college-football.png,ncaa-basketball.gif,college/basketball/ncaa-basketball.gif,✅ Logo exists
LEAGUE,NFL,NFL,FOOTBALL,NFL,NFL,nfl,YES,football/nfl.gif,nfl.gif,football/nfl/nfl.gif,✅ Logo exists
LEAGUE,NHL,NHL,HOCKEY,NHL,NHL,nhl,YES,hockey/nhl.gif,nhl.gif,hockey/nhl/nhl.gif,✅ Logo exists
LEAGUE,Premier League,EPL,SOCCER,EPL,Premier League,epl,YES,soccer/union-of-european-football-association.gif,premier-league.gif,soccer/epl/premier-league.gif,✅ Logo exists
LEAGUE,UFC,UFC,UFC,UFC,UFC,ufc,YES,mixed-martial-arts/ufc.png,ufc.gif,ufc/ufc/ufc.gif,✅ Logo exists
